ARRIVAL_DELAY,DISTANCE,SCHEDULED_TIME,MONTH,SCHED_DEP_HOUR,SCHED_ARR_HOUR,FLIGHT_COUNT,DAY_OF_WEEK,ORIGIN_AIRPORT,DESTINATION_AIRPORT
16,852,141,9,18,20,5,5,ACY,MCO
34,337,80,12,19,21,240,7,SFO,LAX
1,100,39,3,14,15,68,1,HNL,OGG
-6,1448,204,8,6,8,182,7,SEA,ANC
-9,1101,165,4,10,13,45,1,RSW,ISP
152,1005,171,5,19,22,124,1,TPA,JFK
-8,930,159,4,19,21,179,3,CLT,MSP
23,386,85,6,13,15,266,4,LAS,SJC
90,1197,183,7,19,23,172,1,BOS,PBI
33,733,135,6,11,15,578,3,ORD,LGA
-7,1533,241,12,23,2,182,1,SEA,FAI
-4,1303,185,8,15,20,120,5,SAN,IAH
54,1092,180,6,7,10,4,1,ISP,FLL
-3,819,135,4,22,23,378,5,DEN,ONT
38,4502,500,5,16,6,68,5,HNL,ATL
-5,589,113,10,8,9,47,2,10397,15919
-11,642,137,5,12,13,27,2,RIC,ORD
11,230,70,7,6,8,73,7,BNA,CVG
68,594,126,3,17,19,181,2,DTW,ATL
-3,795,135,10,9,10,2,2,13158,12889
16,641,120,12,8,11,378,7,DEN,DFW
15,522,113,4,12,14,578,5,ORD,XNA
4,1371,185,6,7,12,266,4,LAS,STL
-1,216,50,8,6,6,68,4,HNL,ITO
-17,536,103,3,13,16,578,7,ORD,AVL
5,2409,320,5,9,11,90,6,OAK,HNL
23,621,121,11,10,11,196,6,PHX,SJC
-21,2636,380,8,17,20,172,1,BOS,SMF
20,1379,214,7,8,10,260,5,IAH,LAX
-5,1585,240,2,2,5,3,7,BQN,EWR
-27,1069,184,8,9,10,36,5,CVG,DEN
209,888,165,6,19,21,578,1,ORD,DEN
5,1587,261,1,19,21,581,3,ATL,PHX
16,1846,263,5,13,19,240,5,SFO,ORD
-14,409,89,12,17,19,578,5,ORD,BNA
-3,425,85,6,10,12,60,5,MSY,ATL
18,261,71,12,14,14,196,6,PHX,PSP
94,391,95,7,15,17,22,3,RNO,LAX
34,1562,200,1,19,23,438,7,DFW,BOS
209,2248,355,3,21,0,180,4,JFK,LAS
15,280,89,2,5,6,172,6,BOS,PHL
66,337,75,4,21,23,366,5,LAX,OAK
67,679,125,8,15,17,240,1,SFO,SEA
23,257,62,6,22,23,179,4,CLT,RIC
-3,892,140,7,15,18,45,6,RSW,DCA
-3,1363,215,5,11,13,68,1,MCI,LAX
-22,1012,160,4,6,9,578,3,ORD,TPA
28,337,70,12,22,0,73,3,BNA,CMH
-8,1475,223,5,11,15,179,5,CLT,SJU
22,190,55,8,20,21,5,4,SBP,SFO
21,228,70,2,16,19,184,5,MDW,DTW
4,337,75,8,10,11,90,7,OAK,LAX
25,669,125,7,21,22,581,5,ATL,MKE
5,448,85,11,9,12,73,7,BNA,CLE
100,909,155,2,17,19,378,1,DEN,SMF
-6,946,167,7,9,12,172,7,BOS,ATL
-16,423,90,12,14,15,29,2,MEM,DAL
70,1096,200,1,17,20,229,5,LGA,MIA
7,130,53,4,11,11,10,3,PIA,ORD
18,759,127,8,11,13,214,6,MCO,DCA
54,522,105,3,6,9,240,6,SFO,BOI
-8,163,43,4,9,10,68,7,HNL,KOA
46,919,154,5,18,20,124,1,MIA,DCA
22,1990,262,8,22,5,121,1,SLC,JFK
9,337,80,10,11,12,19,2,12892,14771
2,888,166,1,7,8,578,5,ORD,DEN
97,227,63,6,18,19,7,7,FSM,DFW
58,83,41,3,11,11,581,3,ATL,CSG
40,937,170,2,17,20,184,3,MDW,HOU
24,944,160,4,19,22,214,4,MCO,JFK
23,349,88,1,17,18,184,1,MDW,MSP
35,723,140,8,17,19,14,1,ALB,ORD
-2,763,135,9,10,12,266,3,LAS,PDX
-25,1927,292,9,12,13,181,5,DTW,SEA
28,1900,247,3,22,6,366,3,LAX,CVG
-4,397,97,11,11,13,2,1,DLH,ORD
-23,1201,197,9,16,18,61,7,CLE,DEN
113,925,150,7,20,22,185,6,BWI,FLL
43,759,125,7,22,23,116,4,HOU,ABQ
40,177,67,2,13,15,578,1,ORD,IND
5,417,75,1,7,9,67,5,SJC,SAN
37,1399,190,4,15,20,182,3,SEA,MSP
70,1119,176,7,20,23,438,2,DFW,FLL
-12,641,120,6,10,12,438,6,DFW,VPS
-18,323,98,1,5,6,10,7,LEX,ORD
33,1389,254,1,11,15,229,7,LGA,DFW
-15,594,123,5,14,16,581,5,ATL,DTW
45,948,145,6,20,0,67,7,SJC,DEN
-23,550,117,12,6,8,240,7,SFO,PDX
32,647,120,1,19,20,196,7,PHX,SMF
71,1187,170,3,12,17,366,5,LAX,OKC
-7,925,155,3,17,20,118,3,FLL,BWI
18,1721,270,7,16,18,578,4,ORD,SEA
22,466,78,2,21,22,13,4,MYR,ACY
-39,2454,383,1,7,10,217,5,EWR,LAX
56,1199,207,2,15,16,581,1,ATL,DEN
-15,1055,180,2,15,16,438,7,DFW,LAS
107,2306,342,9,14,16,77,5,IAD,SEA
202,1589,269,12,18,20,164,1,MSP,SFO
2,337,75,7,9,10,366,6,LAX,SFO
40,448,99,2,16,16,581,7,ATL,MLU
51,2565,341,10,9,18,15,5,14771,11618
-20,649,110,1,7,9,22,7,BOI,DEN
-12,472,95,5,10,12,378,5,DEN,OMA
51,1744,241,12,13,19,366,4,LAX,ORD
23,936,182,12,18,20,179,1,CLT,DFW
-6,1092,170,10,19,22,9,4,11697,12391
-2,383,95,10,12,14,3,4,10781,11298
11,1851,245,7,9,16,121,2,SLC,DCA
15,473,106,8,14,14,22,2,BUF,ORD
33,1440,206,6,23,5,196,1,PHX,ORD
51,461,102,6,17,19,8,2,GSO,LGA
-16,1085,183,4,6,9,124,3,MIA,EWR
20,1119,206,1,16,19,118,5,FLL,DFW
79,1107,185,5,8,11,7,4,STT,MIA
-4,432,98,5,7,8,37,1,IND,ATL
-15,1642,225,4,5,11,90,3,OAK,HOU
47,280,65,1,19,20,438,5,DFW,XNA
26,2565,312,10,22,6,15,4,14771,11618
16,2496,302,10,12,20,17,3,14747,10721
155,399,87,6,15,17,182,6,SEA,BOI
32,606,138,7,17,18,581,1,ATL,ORD
152,293,77,6,20,21,438,2,DFW,MLU
-21,667,132,7,6,7,8,4,CAE,ORD
21,323,78,11,21,0,578,1,ORD,LEX
-29,449,98,10,6,8,1,2,13433,13487
-12,551,111,4,10,11,438,7,DFW,ELP
-14,284,70,6,15,16,1,5,GFK,MSP
0,150,45,8,12,13,2,4,PIH,SLC
-21,414,95,6,11,12,266,7,LAS,SFO
43,1416,225,6,17,22,260,5,IAH,LGA
65,1846,275,7,20,23,578,1,ORD,SFO
45,184,78,2,8,9,172,1,BOS,LGA
-16,599,127,3,12,14,179,3,CLT,ORD
85,135,49,3,21,22,578,3,ORD,CMI
-34,1182,203,11,5,8,118,7,FLL,ORD
-6,135,90,12,7,8,3,1,CMI,ORD
15,468,97,4,13,15,260,6,IAH,MEM
-8,1182,183,3,17,21,60,7,MSY,JFK
-13,134,53,8,13,14,438,6,DFW,GRK
18,253,74,12,5,6,12,2,BTR,IAH
13,86,46,10,19,20,15,3,14771,14893
-12,359,81,3,12,13,6,5,AMA,DEN
-15,1199,181,6,14,19,378,1,DEN,ATL
23,1464,227,8,13,19,240,1,SFO,DFW
12,475,95,12,8,11,578,1,ORD,TYS
39,122,42,2,20,22,578,5,ORD,AZO
-5,488,90,4,10,12,120,1,SAN,RNO
-5,1029,162,10,10,13,13,1,13487,12478
-4,919,150,10,6,9,8,2,13303,11278
79,369,85,9,9,11,185,7,BWI,BOS
2,719,155,3,13,15,217,1,EWR,ORD
-7,280,91,1,19,21,172,5,BOS,PHL
10,674,131,1,12,15,366,2,LAX,BOI
98,441,75,7,20,21,116,7,HOU,MAF
18,2342,330,7,18,21,124,1,MIA,LAX
8,351,83,8,11,13,22,5,JAN,IAH
0,1028,153,1,7,9,60,3,PBI,JFK
-11,577,108,12,10,12,581,7,ATL,BWI
-3,323,89,2,15,16,10,7,LEX,ORD
-3,984,161,8,17,20,260,1,IAH,MKE
-6,331,90,4,10,12,118,1,DCA,CLT
-9,496,105,10,6,8,15,6,10721,14122
62,679,125,2,19,21,182,3,SEA,SFO
83,1046,161,2,5,7,40,2,SJU,FLL
19,511,97,6,19,20,179,5,CLT,MEM
85,762,166,6,17,20,229,1,LGA,ATL
30,813,138,6,22,22,438,3,DFW,TUS
7,1430,212,10,12,17,8,5,10423,14100
-27,241,85,9,17,18,22,5,BUF,DTW
38,1829,250,3,7,13,67,7,SJC,ORD
-8,473,106,7,14,14,22,2,BUF,ORD
28,912,154,8,17,21,260,6,IAH,CLT
2,248,65,4,10,11,120,7,DAL,SAT
2,672,125,9,15,17,182,2,SEA,OAK
25,255,65,1,16,17,48,1,RDU,BWI
22,701,126,7,18,20,4,3,TTN,ATL
132,224,65,10,12,13,1,5,11884,14747
85,338,74,6,19,20,60,5,SNA,PHX
78,853,145,5,12,15,120,6,SAN,DEN
18,419,93,5,11,12,61,3,CLE,LGA
-20,1073,160,2,9,12,214,5,MCO,ALB
65,430,104,4,20,20,181,3,DTW,CID
18,1084,173,12,14,16,181,1,DTW,RSW
-17,867,146,9,6,9,578,2,ORD,BOS
-5,383,76,12,8,9,438,7,DFW,BTR
-19,327,80,9,16,17,12,2,PVD,BWI
16,599,109,4,20,23,240,4,SFO,SLC
59,223,60,4,14,15,32,4,BUR,LAS
15,1754,245,4,10,16,378,6,DEN,BOS
25,1024,165,7,11,14,182,3,SEA,DEN
55,213,81,3,15,17,180,6,JFK,DCA
4,507,97,8,20,20,121,4,SLC,PHX
47,621,105,7,20,22,196,6,PHX,SJC
-1,432,88,6,10,12,581,1,ATL,IND
4,925,169,8,12,15,260,1,IAH,ORD
84,1121,162,1,6,9,438,4,DFW,MIA
-15,861,146,8,7,10,214,7,MCO,PHL
155,184,63,2,14,15,229,7,LGA,BOS
15,680,118,3,18,19,182,3,SEA,KTN
82,479,116,6,19,21,229,3,LGA,CMH
31,1514,210,5,23,5,266,1,LAS,ORD
24,337,75,2,20,21,90,1,OAK,LAX
-18,137,61,9,14,14,15,3,GRR,ORD
39,786,130,4,21,23,86,4,STL,SAT
-20,1448,230,12,6,8,182,5,SEA,ANC
165,438,95,1,17,18,578,2,ORD,SGF
52,612,109,6,18,20,48,4,RDU,BOS
78,733,126,11,20,23,578,4,ORD,LGA
81,262,69,3,18,19,5,5,SBA,SFO
-21,589,125,3,7,8,8,1,GSO,ORD
-9,442,112,3,17,19,3,2,MLB,ATL
49,406,80,8,18,19,11,1,DAY,BWI
-8,241,69,8,6,7,22,4,BUF,DTW
-10,406,95,8,7,9,124,2,TPA,ATL
37,299,75,2,17,19,578,4,ORD,DSM
2,102,41,11,15,15,68,7,HNL,LIH
24,1693,260,3,15,19,7,4,STT,BOS
21,2556,350,9,11,13,366,4,LAX,HNL
108,1728,260,5,19,21,184,5,MDW,SAN
-2,590,107,2,12,15,366,7,LAX,SLC
15,216,65,1,15,16,260,2,IAH,DAL
13,164,57,1,17,18,581,5,ATL,AVL
17,594,117,10,14,16,12,1,11433,10397
-28,1136,160,4,10,15,196,3,PHX,LIT
-31,907,157,2,19,23,164,2,MSP,ATL
252,447,95,7,20,21,438,1,DFW,MSY
3,872,173,2,15,17,217,5,EWR,STL
21,925,134,3,12,16,260,7,IAH,CHS
311,967,150,12,20,23,240,5,SFO,DEN
-22,1212,177,10,18,22,22,6,11298,13931
16,950,175,6,19,22,229,5,LGA,MCO
-16,867,149,9,11,15,578,5,ORD,BOS
33,2454,381,3,17,20,217,2,EWR,LAX
35,590,115,3,8,9,121,1,SLC,LAX
29,787,132,6,18,20,124,4,TPA,IAH
25,373,90,7,6,7,36,4,CVG,ATL
40,414,90,12,16,18,240,7,SFO,LAS
-18,1010,164,7,8,11,172,7,BOS,JAX
1,1062,180,3,9,11,60,1,MSY,DEN
30,431,102,8,12,14,48,1,RDU,LGA
-5,1126,176,10,6,11,1,5,14262,11298
23,435,94,1,10,10,438,5,DFW,ROW
-9,224,71,11,14,16,260,7,IAH,DFW
-25,689,136,6,15,18,260,7,IAH,ATL
13,846,135,4,14,16,67,3,PDX,LGB
26,937,154,12,19,22,214,4,MCO,EWR
24,599,123,6,15,18,578,4,ORD,CLT
-27,2576,392,10,9,12,16,6,12478,13796
-11,316,80,9,10,12,8,7,MFE,IAH
-6,227,74,3,15,16,2,4,TRI,ATL
53,957,145,6,16,19,90,1,OAK,DEN
-15,612,111,3,10,12,578,7,ORD,DCA
-23,1438,212,12,8,14,67,2,SJC,DFW
25,679,129,5,22,0,240,1,SFO,SEA
-3,868,136,2,10,13,196,7,PHX,DFW
-15,507,105,2,11,13,196,6,PHX,SLC
59,1747,252,7,20,22,581,6,ATL,LAS
-21,666,137,8,9,12,127,5,PHL,ATL
106,1597,240,7,8,11,172,3,BOS,IAH
15,184,68,9,16,17,180,3,JFK,BWI
4,86,48,3,11,12,366,5,LAX,CLD
17,719,155,4,14,15,217,3,EWR,ORD
38,399,111,12,7,8,172,1,BOS,DCA
-4,447,90,2,7,8,120,3,SAN,SFO
-15,229,61,8,8,9,438,4,DFW,SJT
15,1014,178,4,16,18,73,2,BNA,DEN
-5,1546,214,6,7,12,378,3,DEN,MCO
-24,1542,215,4,0,5,23,4,ANC,PDX
-6,377,86,6,10,12,4,5,ILM,ATL
-6,453,85,6,5,7,116,2,HOU,TUL
34,475,90,1,20,23,578,4,ORD,TYS
34,299,84,12,18,20,10,2,DSM,ORD
-10,439,90,4,18,19,21,3,CHS,BNA
10,1024,151,9,19,23,182,5,SEA,DEN
-18,1452,202,8,8,13,378,1,DEN,IAD
11,495,105,3,17,18,185,6,BWI,SDF
-3,2227,293,3,6,14,266,7,LAS,EWR
18,109,51,3,18,19,120,5,SAN,LAX
-19,731,134,6,14,17,438,4,DFW,ATL
-7,189,50,9,18,19,120,4,DAL,AUS
86,532,106,8,15,16,121,6,SLC,SMF
-23,2327,352,11,17,20,77,7,IAD,PDX
-7,1121,179,5,6,8,172,1,BOS,MCO
0,425,94,8,19,19,581,1,ATL,MSY
44,680,117,1,18,20,378,4,DEN,MSP
8,622,113,8,8,11,578,7,ORD,BWI
-2,222,69,1,11,12,121,4,SLC,SUN
59,738,140,3,14,17,52,2,MKE,LGA
12,1797,230,12,13,18,366,3,LAX,BNA
-8,2358,298,5,8,16,60,7,SMF,IAD
22,2402,370,2,16,19,127,5,PHL,LAX
-8,628,112,1,8,8,378,4,DEN,LAS
-23,599,101,10,21,23,15,6,14771,14869
-17,2475,318,1,13,21,366,6,LAX,JFK
-15,414,97,9,6,7,240,4,SFO,LAS
7,160,61,11,15,16,578,2,ORD,ATW
49,236,75,8,22,23,366,6,LAX,LAS
71,646,124,6,21,0,578,1,ORD,RDU
-2,576,126,2,8,9,3,6,ISN,DEN
28,965,177,1,18,20,118,2,FLL,IAH
107,447,95,4,19,20,240,7,SFO,SAN
21,1209,200,5,20,22,185,2,BWI,DAL
32,1090,155,5,23,4,266,6,LAS,AUS
61,200,52,6,21,21,121,6,SLC,EKO
144,802,155,2,15,17,578,2,ORD,DFW
-14,431,108,1,9,11,229,5,LGA,RDU
38,2176,274,9,22,6,266,6,LAS,PHL
-17,566,109,12,8,11,578,6,ORD,CHO
-24,1080,199,12,9,13,229,1,LGA,RSW
3,404,90,10,10,12,47,4,10397,13204
-22,1124,171,10,15,18,13,1,13487,10721
41,622,126,6,17,20,578,7,ORD,BWI
23,1389,192,11,6,10,438,1,DFW,LGA
2,857,140,3,12,14,60,3,PBI,DCA
16,745,120,6,21,0,184,3,MDW,CHS
91,157,61,2,21,22,77,1,IAD,ORF
68,1212,186,6,18,22,438,3,DFW,ORF
17,1121,190,6,17,19,124,4,MIA,DFW
-12,954,161,4,6,8,182,2,SEA,LAX
30,530,105,6,17,20,9,3,PNS,MIA
102,404,79,11,16,17,581,5,ATL,MCO
-1,239,60,1,17,18,116,2,HOU,DAL
40,575,111,9,16,19,86,4,STL,CLT
63,187,75,12,21,22,180,3,JFK,BOS
-19,689,153,12,14,15,581,6,ATL,IAH
15,2378,310,7,8,16,182,6,SEA,PHL
5,2565,385,4,7,10,217,6,EWR,SFO
1,1194,206,3,6,10,24,3,BDL,MIA
46,1491,206,7,17,23,378,6,DEN,BWI
-1,328,86,11,11,13,179,1,CLT,JAX
20,368,75,4,20,21,18,5,TUS,SAN
-5,310,82,1,15,16,61,2,CLE,DCA
-7,306,90,11,19,21,8,1,GSO,ATL
4,650,129,11,17,19,124,1,MIA,CLT
53,1190,179,8,22,0,77,6,IAD,IAH
3,599,118,9,15,18,578,3,ORD,CLT
-14,399,88,8,11,12,172,5,BOS,DCA
2,456,90,9,10,11,181,2,DTW,RIC
-9,571,95,10,16,17,10,5,12191,11481
37,1444,240,12,20,23,184,7,MDW,PHX
156,591,110,4,21,0,184,4,MDW,ATL
-15,589,124,5,12,14,36,4,CVG,JFK
22,1076,176,12,21,0,229,6,LGA,FLL
26,1034,174,10,9,12,13,4,13487,12266
98,319,65,6,21,22,9,2,MAF,DAL
4,2565,392,5,8,12,217,2,EWR,SFO
-5,228,66,10,9,10,4,6,12264,12478
4,2475,325,3,12,21,366,3,LAX,JFK
-24,846,145,1,10,12,13,3,LGB,PDX
-4,406,85,7,20,22,581,6,ATL,TPA
67,692,135,6,14,15,581,4,ATL,MCI
-7,773,124,8,13,15,124,5,TPA,CVG
47,280,75,9,11,12,127,5,PHL,BOS
-9,189,55,8,10,11,69,3,AUS,DAL
8,257,77,10,17,19,1,4,14524,11057
98,955,144,10,7,11,5,7,13495,12264
90,760,169,5,19,22,180,2,JFK,ATL
4,325,75,1,6,9,29,2,ONT,PHX
69,214,90,4,19,20,118,5,DCA,LGA
6,261,77,4,8,9,196,7,PHX,PSP
-14,189,60,6,8,9,69,3,AUS,DAL
60,447,85,8,20,22,240,4,SFO,SAN
-10,1303,218,5,11,14,127,2,PHL,DFW
13,1303,210,6,9,12,127,4,PHL,DFW
78,1303,192,10,14,18,22,5,11298,14100
-4,201,45,2,11,11,13,7,LIH,OGG
65,543,90,7,19,21,90,4,OAK,PDX
-8,250,68,10,11,11,47,2,10397,15624
-5,100,40,9,9,10,68,6,HNL,OGG
37,419,116,2,17,19,229,5,LGA,CLE
59,308,70,4,12,13,67,5,SJC,LAX
15,2640,331,8,21,6,29,5,OGG,SEA
-33,1416,204,12,13,17,260,2,IAH,LGA
47,1005,155,2,10,13,578,6,ORD,MCO
66,1096,203,4,15,18,229,1,LGA,MIA
-3,402,90,11,15,15,34,6,PIT,MDW
6,296,95,1,7,7,36,3,CMH,ORD
-5,502,104,9,17,19,181,2,DTW,LGA
-6,731,152,4,19,20,581,2,ATL,DFW
42,460,86,5,17,18,68,3,MCI,DFW
-11,1325,196,10,6,10,21,4,12266,14100
39,773,137,6,16,19,6,4,GJT,DFW
-8,1097,177,5,14,17,164,5,MSP,SAT
101,1334,185,1,21,0,118,1,FLL,PBG
39,679,121,8,10,12,5,1,ACY,ATL
133,1053,160,3,16,19,124,6,TPA,BUF
38,1256,210,6,7,9,172,3,BOS,MCI
72,1061,188,5,18,20,48,7,RDU,DFW
-8,1438,224,6,17,18,438,1,DFW,SJC
55,1428,245,6,16,19,229,2,LGA,HOU
20,268,79,3,18,19,1,1,EAU,ORD
-12,1126,168,2,7,12,15,6,PSP,DFW
14,213,75,11,5,6,4,7,CWA,ORD
-13,541,105,8,7,7,24,6,TUL,DEN
0,554,108,5,16,18,581,1,ATL,CLE
4,692,128,9,18,21,68,4,MCI,ATL
26,404,85,4,10,12,60,6,SNA,SMF
66,1514,229,6,21,23,578,5,ORD,LAS
-3,102,40,12,18,19,68,5,HNL,LIH
8,2329,365,11,8,11,185,1,BWI,LAX
111,425,109,2,17,19,9,3,ABE,DTW
-10,836,139,9,19,20,378,3,DEN,GEG
58,1066,165,7,16,20,52,4,MKE,MCO
-13,338,75,10,13,14,14,3,14107,14908
-1,957,165,12,8,9,378,3,DEN,OAK
5,697,137,12,7,10,67,4,SJC,SEA
19,639,121,2,18,20,378,5,DEN,TUS
10,950,149,12,10,12,214,5,MCO,LGA
-30,157,69,10,12,14,40,7,13930,11823
-28,1012,180,1,6,8,124,2,TPA,ORD
50,919,165,12,20,22,185,2,BWI,RSW
15,980,148,3,16,19,164,1,MSP,PHL
-3,566,121,4,6,7,3,3,ELM,ORD
156,236,80,8,19,21,266,4,LAS,LAX
-4,163,47,12,15,16,17,7,KOA,HNL
-12,184,87,7,9,10,172,1,BOS,LGA
-8,1276,188,12,12,16,196,7,PHX,MSP
-16,692,124,7,21,23,581,5,ATL,ABE
-4,697,124,8,20,22,182,5,SEA,SJC
-5,468,97,1,5,6,214,1,MCO,CLT
-9,187,69,4,6,7,180,6,JFK,BOS
23,129,45,1,22,23,182,6,SEA,PDX
30,919,165,2,16,19,185,5,BWI,RSW
-17,187,69,12,6,7,180,3,JFK,BOS
62,733,127,3,14,17,578,2,ORD,LGA
19,1123,160,11,18,23,378,5,DEN,DTW
-25,1065,195,5,13,16,118,6,FLL,EWR
119,296,84,1,6,7,13,6,SYR,IAD
-13,651,120,4,17,19,196,1,PHX,SFO
4,746,146,6,8,10,217,5,EWR,ATL
58,296,81,7,20,22,578,5,ORD,CMH
55,1855,290,1,19,22,184,2,MDW,SFO
-26,866,164,12,14,15,229,2,LGA,BHM
-7,224,75,7,17,18,438,3,DFW,IAH
54,303,71,2,18,20,578,3,ORD,MQT
228,888,169,11,13,14,578,3,ORD,DEN
24,484,95,2,11,14,86,2,STL,ATL
26,692,134,11,19,20,581,6,ATL,MCI
-8,1306,191,5,9,13,164,5,MSP,TPA
-5,386,85,10,11,12,17,7,12889,14831
-13,1694,225,7,11,16,182,5,SEA,MKE
244,1824,235,6,16,23,266,7,LAS,CLE
-35,2704,405,10,9,12,15,3,10721,14771
-14,416,95,7,6,6,8,3,CRW,ORD
-21,804,135,4,6,9,22,1,RNO,DEN
-7,361,90,5,19,21,179,7,CLT,BWI
21,337,75,8,22,23,185,2,BWI,CMH
13,563,104,7,13,15,61,1,CLE,BOS
59,569,100,4,22,0,67,1,SJC,PDX
-3,226,77,1,14,16,179,3,CLT,ATL
210,209,91,4,15,16,13,1,SYR,JFK
-11,306,75,10,13,14,1,5,11423,13232
25,337,85,9,8,10,240,7,SFO,LAX
65,1363,182,12,13,18,366,5,LAX,MCI
-11,731,127,4,14,17,438,4,DFW,ATL
-24,919,165,10,16,17,4,3,11066,11259
12,1325,213,12,5,8,127,4,PHL,IAH
3,2248,351,1,9,12,180,7,JFK,LAS
132,1008,165,5,17,21,164,4,MSP,EWR
-12,853,135,7,8,11,120,5,SAN,DEN
-19,867,145,12,18,21,182,2,SEA,LAS
21,305,79,6,15,16,60,4,MSY,IAH
76,391,95,7,15,17,22,4,RNO,LAX
-24,1024,170,4,8,10,378,6,DEN,SEA
27,368,80,4,18,18,121,6,SLC,LAS
-18,507,105,5,11,12,121,6,SLC,PHX
3,239,60,7,17,18,116,3,HOU,DAL
-21,280,94,7,18,20,172,4,BOS,PHL
37,460,112,2,20,22,181,3,DTW,GSO
29,511,97,7,19,20,179,5,CLT,MEM
-17,852,150,7,10,12,164,3,MSP,DFW
6,147,53,9,7,8,4,7,MGM,ATL
28,581,121,9,13,15,118,6,FLL,ATL
-17,414,94,7,6,7,266,4,LAS,SFO
60,936,157,7,13,17,438,3,DFW,CLT
-20,190,71,9,10,11,69,2,AUS,DFW
-18,252,83,4,9,10,8,4,GRB,MSP
62,821,146,8,18,21,10,1,MSN,DFW
21,488,126,3,18,20,217,5,EWR,DTW
-7,448,80,5,21,23,73,7,BNA,CLE
15,591,110,1,8,11,184,4,MDW,ATL
29,1085,170,1,21,23,124,4,MIA,EWR
42,1845,275,7,19,22,52,2,MKE,SFO
230,474,93,12,14,16,578,1,ORD,BUF
-24,475,125,12,6,7,16,7,TYS,ORD
2,534,95,12,14,16,214,1,MCO,RDU
3,550,98,11,10,11,438,6,DFW,STL
80,646,120,5,17,18,48,2,RDU,ORD
-12,423,95,11,19,20,33,4,OMA,MDW
61,787,150,1,14,16,185,1,BWI,MCO
26,989,179,1,18,21,2,3,SWF,MCO
-14,1452,203,4,19,1,378,1,DEN,IAD
-7,308,80,12,5,6,7,4,BRO,IAH
23,691,129,8,19,21,10,3,MLI,DFW
-9,214,90,9,10,11,229,4,LGA,DCA
-2,1205,190,7,7,8,438,4,DFW,SNA
-19,743,140,7,14,15,581,6,ATL,DSM
21,255,64,7,22,23,196,3,PHX,LAS
39,546,105,2,20,22,86,3,STL,DAL
12,1379,201,8,17,23,366,7,LAX,IAH
-22,1062,162,7,9,13,378,6,DEN,MSY
-27,1020,191,6,9,12,229,7,LGA,MSP
-11,425,107,11,12,14,9,7,ABE,DTW
-10,1488,221,7,6,6,37,3,IND,PHX
-12,666,126,8,12,14,581,4,ATL,PHL
-12,967,166,6,10,11,378,3,DEN,SFO
-8,692,132,8,17,18,581,6,ATL,MCI
64,760,156,7,12,15,180,6,JFK,ATL
-17,1635,258,11,14,16,260,2,IAH,SFO
114,1773,252,7,22,23,179,6,CLT,PHX
41,351,74,2,15,16,4,7,DRO,PHX
21,954,167,9,21,23,182,5,SEA,LAX
24,972,163,6,19,22,214,1,MCO,HPN
90,773,145,5,18,20,438,4,DFW,GJT
55,372,85,12,11,13,240,4,SFO,SNA
328,2586,322,1,15,23,240,3,SFO,JFK
18,2158,338,4,7,9,124,1,TPA,LAX
17,190,56,3,19,20,438,2,DFW,SHV
-5,302,67,10,6,8,2,5,13422,10397
5,1399,193,4,10,15,182,4,SEA,MSP
-11,307,80,12,10,11,61,6,CLE,MDW
4,325,70,6,8,9,29,5,ONT,PHX
17,759,137,6,17,20,118,1,DCA,MCO
-34,2475,334,3,8,16,366,2,LAX,JFK
-8,541,110,1,16,17,24,4,TUL,DEN
-6,229,67,6,10,11,438,5,DFW,SJT
59,1199,169,9,17,22,378,1,DEN,ATL
19,371,80,1,14,15,90,3,OAK,SNA
-7,957,140,3,10,14,116,2,HOU,FLL
-22,515,110,5,14,16,45,6,RSW,ATL
-9,814,130,12,15,17,124,1,TPA,DCA
-18,888,151,9,15,18,378,6,DEN,ORD
186,157,62,3,8,9,181,2,DTW,SBN
28,134,46,3,11,11,438,3,DFW,GRK
-6,197,60,10,11,12,4,5,13891,12889
17,489,108,4,21,23,124,3,MIA,CHS
37,611,110,2,13,16,184,5,MDW,BWI
61,416,93,7,17,18,8,4,CRW,ORD
-7,590,114,1,8,10,60,2,PBI,CLT
44,611,125,1,20,21,185,3,BWI,MDW
-10,2611,375,9,17,20,172,2,BOS,LAX
77,2602,314,4,21,5,13,1,LGB,BOS
-9,446,85,11,6,7,90,4,OAK,SAN
73,2475,319,3,16,0,366,5,LAX,JFK
43,108,55,9,10,11,578,4,ORD,MSN
27,946,155,5,16,19,581,2,ATL,BOS
31,403,95,3,22,23,578,1,ORD,MCI
20,594,124,8,17,18,6,4,MDT,ORD
-5,403,87,4,12,13,578,3,ORD,MCI
-3,689,120,6,11,12,121,2,SLC,SEA
16,849,146,7,17,21,578,5,ORD,PVD
22,1514,216,10,8,13,17,7,12889,13930
-20,546,95,12,6,7,120,3,DAL,STL
25,1400,199,3,21,1,260,3,IAH,EWR
5,602,115,12,16,18,378,3,DEN,PHX
2,1947,299,5,19,21,581,4,ATL,LAX
22,349,90,5,18,20,184,6,MDW,MSP
-20,731,144,7,8,9,581,6,ATL,DFW
24,277,65,10,17,18,1,3,12206,12191
92,1671,248,6,20,22,181,6,DTW,PHX
-4,748,118,4,13,15,182,3,SEA,FAT
98,246,87,5,22,23,217,1,EWR,ROC
-14,794,133,12,20,22,581,6,ATL,SYR
37,258,66,7,13,14,266,1,LAS,SAN
38,526,100,12,22,0,581,1,ATL,PIT
